inventory_id,snapshot_date_id,location_id,product_id,qty_on_hand,reorder_point,holding_cost
16427,20240106,54,27,173,43,92.22
16428,20240106,54,28,441,94,674.9
16429,20240106,54,29,242,58,533.43
16430,20240106,54,30,315,96,672.65
16431,20240106,54,31,187,52,187.0
16432,20240106,54,32,473,95,645.41
16433,20240106,54,33,147,29,138.99
16434,20240106,54,34,48,54,193.56
16435,20240106,54,35,47,52,67.95
16436,20240106,54,36,343,66,1677.17
16437,20240106,54,37,9,68,12.1
16438,20240106,54,38,143,31,814.04
16439,20240106,54,39,385,37,584.96
16440,20240106,54,40,90,86,75.28
16441,20240106,54,41,385,99,171.5
16442,20240106,54,42,420,76,810.66
16443,20240106,54,43,112,34,263.52
16444,20240106,54,44,116,76,208.25
16445,20240106,54,45,483,60,897.18
16446,20240106,54,46,456,38,515.79
16447,20240106,54,47,202,97,577.41
16448,20240106,54,48,74,34,67.72
16449,20240106,54,49,261,21,484.39
16450,20240106,54,50,474,53,895.75
16451,20240106,55,1,267,43,95.18
16452,20240106,55,2,283,80,521.28
16453,20240106,55,3,82,99,120.01
16454,20240106,55,4,497,28,2217.42
16455,20240106,55,5,237,40,65.87
16456,20240106,55,6,94,29,105.27
16457,20240106,55,7,198,64,711.57
16458,20240106,55,8,155,20,163.48
16459,20240106,55,9,151,25,575.22
16460,20240106,55,10,271,38,1525.21
16461,20240106,55,11,481,79,1126.97
16462,20240106,55,12,46,20,65.16
16463,20240106,55,13,149,74,686.26
16464,20240106,55,14,225,50,221.61
16465,20240106,55,15,142,50,86.17
16466,20240106,55,16,41,27,142.88
16467,20240106,55,17,228,72,885.18
16468,20240106,55,18,472,100,3117.62
16469,20240106,55,19,426,87,145.39
16470,20240106,55,20,82,67,124.21
16471,20240106,55,21,348,50,1541.23
16472,20240106,55,22,218,46,34.81
16473,20240106,55,23,158,68,493.35
16474,20240106,55,24,235,31,1040.77
16475,20240106,55,25,348,69,637.49
16476,20240106,55,26,362,71,1177.32
16477,20240106,55,27,120,40,103.18
16478,20240106,55,28,342,77,306.2
16479,20240106,55,29,473,99,908.56
16480,20240106,55,30,3,20,9.85
16481,20240106,55,31,135,53,519.15
16482,20240106,55,32,88,62,101.73
16483,20240106,55,33,271,36,503.14
16484,20240106,55,34,74,44,345.41
16485,20240106,55,35,126,41,164.37
16486,20240106,55,36,253,38,1453.16
16487,20240106,55,37,350,31,664.45
16488,20240106,55,38,424,89,1718.87
16489,20240106,55,39,234,30,221.74
16490,20240106,55,40,40,84,42.88
16491,20240106,55,41,498,26,210.15
16492,20240106,55,42,62,82,88.53
16493,20240106,55,43,463,48,751.18
16494,20240106,55,44,228,37,951.04
16495,20240106,55,45,104,79,249.51
16496,20240106,55,46,333,79,821.81
16497,20240106,55,47,251,58,620.49
16498,20240106,55,48,78,79,57.28
16499,20240106,55,49,329,69,465.04
16500,20240106,55,50,386,56,1533.21
16501,20240107,1,1,291,26,43.66
16502,20240107,1,2,107,65,105.29
16503,20240107,1,3,21,44,27.93
16504,20240107,1,4,428,39,1638.26
16505,20240107,1,5,301,54,83.97
16506,20240107,1,6,258,44,307.48
16507,20240107,1,7,273,64,366.89
16508,20240107,1,8,406,58,573.77
16509,20240107,1,9,67,86,363.37
16510,20240107,1,10,57,24,219.33
16511,20240107,1,11,56,63,96.48
16512,20240107,1,12,488,68,740.6
16513,20240107,1,13,149,98,589.38
16514,20240107,1,14,333,75,265.16
16515,20240107,1,15,403,97,241.01
16516,20240107,1,16,165,26,568.13
16517,20240107,1,17,109,69,244.63
16518,20240107,1,18,478,55,961.66
16519,20240107,1,19,187,27,56.8
16520,20240107,1,20,62,64,267.1
16521,20240107,1,21,217,58,800.92
16522,20240107,1,22,165,35,88.21
16523,20240107,1,23,48,78,99.51
16524,20240107,1,24,335,80,902.53
16525,20240107,1,25,460,84,833.46
16526,20240107,1,26,42,23,136.14
16527,20240107,1,27,394,92,513.92
16528,20240107,1,28,222,62,252.51
16529,20240107,1,29,188,27,876.51
16530,20240107,1,30,165,32,188.12
16531,20240107,1,31,322,20,583.31
16532,20240107,1,32,420,62,217.74
16533,20240107,1,33,121,94,147.41
16534,20240107,1,34,418,92,1800.34
16535,20240107,1,35,42,41,23.84
16536,20240107,1,36,93,89,204.61
16537,20240107,1,37,275,53,354.14
16538,20240107,1,38,361,88,1529.72
16539,20240107,1,39,284,42,291.72
16540,20240107,1,40,294,24,893.44
16541,20240107,1,41,478,74,439.82
16542,20240107,1,42,462,60,740.33
16543,20240107,1,43,258,20,439.37
16544,20240107,1,44,273,60,1533.07
16545,20240107,1,45,428,58,865.98
16546,20240107,1,46,309,78,922.76
16547,20240107,1,47,59,47,128.65
16548,20240107,1,48,236,36,83.14
16549,20240107,1,49,178,91,902.61
16550,20240107,1,50,484,60,1657.38
16551,20240107,2,1,395,95,125.11
16552,20240107,2,2,283,61,148.84
16553,20240107,2,3,486,100,1999.94
16554,20240107,2,4,180,84,641.91
16555,20240107,2,5,397,30,180.62
16556,20240107,2,6,18,22,10.27
16557,20240107,2,7,301,34,748.24
16558,20240107,2,8,92,87,129.15
16559,20240107,2,9,444,85,1496.12
16560,20240107,2,10,173,40,765.51
16561,20240107,2,11,326,75,1442.05
16562,20240107,2,12,415,67,195.84
16563,20240107,2,13,128,88,264.37
16564,20240107,2,14,46,65,44.4
16565,20240107,2,15,150,37,133.48
16566,20240107,2,16,321,71,1324.46
16567,20240107,2,17,9,40,20.66
16568,20240107,2,18,115,44,674.12
16569,20240107,2,19,318,25,154.3
16570,20240107,2,20,76,27,210.16
16571,20240107,2,21,262,20,981.58
16572,20240107,2,22,66,40,31.97
16573,20240107,2,23,76,62,140.47
16574,20240107,2,24,466,20,1399.05
16575,20240107,2,25,42,64,101.73
16576,20240107,2,26,178,89,314.85
16577,20240107,2,27,341,62,460.06
16578,20240107,2,28,4,47,4.78
16579,20240107,2,29,281,72,1048.52
16580,20240107,2,30,167,86,268.98
16581,20240107,2,31,450,97,901.2
16582,20240107,2,32,64,51,40.64
16583,20240107,2,33,438,61,357.39
16584,20240107,2,34,283,77,911.7
16585,20240107,2,35,52,91,43.44
16586,20240107,2,36,383,59,1174.56
16587,20240107,2,37,190,76,398.14
16588,20240107,2,38,134,91,537.65
16589,20240107,2,39,427,63,613.92
16590,20240107,2,40,460,26,1053.41
16591,20240107,2,41,167,20,175.41
16592,20240107,2,42,337,29,421.0
16593,20240107,2,43,278,85,1422.16
16594,20240107,2,44,355,29,2379.19
16595,20240107,2,45,136,49,389.09
16596,20240107,2,46,369,99,1018.36
16597,20240107,2,47,85,54,216.1
16598,20240107,2,48,213,27,162.51
16599,20240107,2,49,154,26,831.13
16600,20240107,2,50,243,34,628.84
16601,20240107,3,1,293,63,28.49
16602,20240107,3,2,440,37,558.92
16603,20240107,3,3,371,22,1787.43
16604,20240107,3,4,454,46,1744.01
16605,20240107,3,5,47,93,13.9
16606,20240107,3,6,489,32,811.19
16607,20240107,3,7,490,49,1047.19
16608,20240107,3,8,363,47,271.03
16609,20240107,3,9,427,29,2273.39
16610,20240107,3,10,117,48,243.13
16611,20240107,3,11,67,28,225.46
16612,20240107,3,12,419,91,796.84
16613,20240107,3,13,308,48,968.32
16614,20240107,3,14,363,64,357.83
16615,20240107,3,15,397,93,313.08
16616,20240107,3,16,441,20,1944.14
16617,20240107,3,17,448,23,2294.38
16618,20240107,3,18,34,57,227.12
16619,20240107,3,19,277,42,207.07
16620,20240107,3,20,24,29,66.6
16621,20240107,3,21,27,43,44.61
16622,20240107,3,22,318,83,126.39
16623,20240107,3,23,329,33,486.48
16624,20240107,3,24,306,37,1482.51
16625,20240107,3,25,453,40,974.69
16626,20240107,3,26,170,84,218.8
16627,20240107,3,27,169,84,136.72
16628,20240107,3,28,104,88,64.85
16629,20240107,3,29,456,44,1057.73
16630,20240107,3,30,491,25,1404.86
16631,20240107,3,31,352,46,505.66
16632,20240107,3,32,205,94,241.28
16633,20240107,3,33,208,76,442.96
16634,20240107,3,34,426,40,1762.56
16635,20240107,3,35,20,39,8.76
16636,20240107,3,36,52,85,214.23
16637,20240107,3,37,293,96,393.73
16638,20240107,3,38,137,27,238.96
16639,20240107,3,39,71,23,46.54
16640,20240107,3,40,76,30,141.68
16641,20240107,3,41,28,43,16.04
16642,20240107,3,42,443,76,329.69
16643,20240107,3,43,104,35,247.63
16644,20240107,3,44,494,69,2374.19
16645,20240107,3,45,14,29,28.28
16646,20240107,3,46,179,74,228.04
16647,20240107,3,47,84,82,189.95
16648,20240107,3,48,405,65,494.35
16649,20240107,3,49,402,68,503.44
16650,20240107,3,50,368,33,510.34
16651,20240107,4,1,414,76,39.42
16652,20240107,4,2,402,94,795.14
16653,20240107,4,3,209,24,1112.48
16654,20240107,4,4,231,35,264.7
16655,20240107,4,5,125,32,56.28
16656,20240107,4,6,56,93,40.02
16657,20240107,4,7,85,83,290.17
16658,20240107,4,8,30,76,30.11
16659,20240107,4,9,440,79,1489.37
16660,20240107,4,10,92,36,421.93
16661,20240107,4,11,461,51,1228.9
16662,20240107,4,12,11,50,14.89
16663,20240107,4,13,128,99,264.8
16664,20240107,4,14,494,93,147.28
16665,20240107,4,15,349,88,320.49
16666,20240107,4,16,58,69,69.04
16667,20240107,4,17,410,39,1686.75
16668,20240107,4,18,180,60,639.83
16669,20240107,4,19,403,79,83.67
16670,20240107,4,20,321,58,1143.63
16671,20240107,4,21,160,42,274.28
16672,20240107,4,22,441,70,207.36
16673,20240107,4,23,7,65,15.8
16674,20240107,4,24,232,58,1135.62
16675,20240107,4,25,244,76,492.37
16676,20240107,4,26,433,62,826.06
16677,20240107,4,27,419,54,406.4
16678,20240107,4,28,368,100,376.58
16679,20240107,4,29,209,69,374.64
16680,20240107,4,30,103,77,160.53
16681,20240107,4,31,42,76,167.63
16682,20240107,4,32,480,79,245.7
16683,20240107,4,33,296,68,324.99
16684,20240107,4,34,176,63,649.2
16685,20240107,4,35,122,44,199.04
16686,20240107,4,36,309,72,539.55
16687,20240107,4,37,121,77,200.72
16688,20240107,4,38,267,23,783.32
16689,20240107,4,39,91,61,153.81
16690,20240107,4,40,195,27,152.15
16691,20240107,4,41,146,96,78.84
16692,20240107,4,42,12,74,8.62
16693,20240107,4,43,389,38,2031.56
16694,20240107,4,44,376,22,1660.93
16695,20240107,4,45,223,87,590.09
16696,20240107,4,46,387,50,945.91
16697,20240107,4,47,388,70,1357.98
16698,20240107,4,48,36,20,26.04
16699,20240107,4,49,431,90,2115.19
16700,20240107,4,50,468,80,1416.9
16701,20240107,5,1,204,22,36.71
16702,20240107,5,2,143,77,196.37
16703,20240107,5,3,436,36,1949.08
16704,20240107,5,4,356,26,535.65
16705,20240107,5,5,221,23,101.01
16706,20240107,5,6,171,86,66.7
16707,20240107,5,7,348,20,869.83
16708,20240107,5,8,206,100,276.49
16709,20240107,5,9,35,47,77.01
16710,20240107,5,10,266,33,1135.38
16711,20240107,5,11,380,56,493.77
16712,20240107,5,12,319,66,471.15
16713,20240107,5,13,90,45,590.8
16714,20240107,5,14,83,55,21.66
16715,20240107,5,15,138,38,115.37
16716,20240107,5,16,154,57,641.42
16717,20240107,5,17,145,41,664.81
16718,20240107,5,18,481,89,3415.8
16719,20240107,5,19,85,54,48.89
16720,20240107,5,20,315,43,1185.63
16721,20240107,5,21,67,66,247.56
16722,20240107,5,22,378,47,164.95
16723,20240107,5,23,268,76,424.31
16724,20240107,5,24,197,28,1062.84
16725,20240107,5,25,87,90,135.91
16726,20240107,5,26,408,75,919.75
16727,20240107,5,27,140,63,105.95
16728,20240107,5,28,389,67,645.94
16729,20240107,5,29,397,85,744.22
16730,20240107,5,30,106,42,457.04
16731,20240107,5,31,287,71,450.69
16732,20240107,5,32,164,88,180.31
16733,20240107,5,33,10,88,17.81
16734,20240107,5,34,116,77,420.62
16735,20240107,5,35,343,91,212.81
16736,20240107,5,36,175,42,234.07
16737,20240107,5,37,267,60,543.69
16738,20240107,5,38,127,58,423.99
16739,20240107,5,39,241,74,225.85
16740,20240107,5,40,197,99,575.06
16741,20240107,5,41,150,51,182.69
16742,20240107,5,42,22,87,43.27
16743,20240107,5,43,448,96,2373.9
16744,20240107,5,44,427,33,1188.5
16745,20240107,5,45,368,29,799.08
16746,20240107,5,46,356,76,441.46
16747,20240107,5,47,435,81,2044.27
16748,20240107,5,48,459,31,232.81
16749,20240107,5,49,176,83,255.07
16750,20240107,5,50,104,80,395.95
16751,20240107,6,1,466,87,113.77
16752,20240107,6,2,249,66,165.95
16753,20240107,6,3,211,100,523.3
16754,20240107,6,4,2,48,2.06
16755,20240107,6,5,405,66,176.63
16756,20240107,6,6,207,22,310.33
16757,20240107,6,7,401,46,635.96
16758,20240107,6,8,13,58,7.32
16759,20240107,6,9,254,41,795.45
16760,20240107,6,10,334,63,1287.39
16761,20240107,6,11,58,57,279.33
16762,20240107,6,12,296,26,315.87
16763,20240107,6,13,269,54,1688.99
16764,20240107,6,14,338,38,237.11
16765,20240107,6,15,473,92,303.14
16766,20240107,6,16,344,61,1294.23
16767,20240107,6,17,163,70,601.62
16768,20240107,6,18,81,28,209.56
16769,20240107,6,19,381,51,287.46
16770,20240107,6,20,167,77,225.77
16771,20240107,6,21,421,54,1383.72
16772,20240107,6,22,264,27,61.35
16773,20240107,6,23,231,86,754.55
16774,20240107,6,24,217,23,1088.87
16775,20240107,6,25,309,61,345.42
16776,20240107,6,26,241,90,481.12
16777,20240107,6,27,321,65,153.76
16778,20240107,6,28,451,32,196.02
16779,20240107,6,29,411,47,1525.79
16780,20240107,6,30,283,33,833.11
16781,20240107,6,31,349,24,446.41
16782,20240107,6,32,224,50,284.93
16783,20240107,6,33,78,79,58.79
16784,20240107,6,34,462,87,1342.01
16785,20240107,6,35,446,34,750.54
16786,20240107,6,36,54,37,226.26
16787,20240107,6,37,449,82,446.31
16788,20240107,6,38,371,34,574.64
16789,20240107,6,39,214,86,377.46
16790,20240107,6,40,441,36,747.21
16791,20240107,6,41,415,67,289.16
16792,20240107,6,42,138,78,91.05
16793,20240107,6,43,246,86,573.87
16794,20240107,6,44,285,69,906.57
16795,20240107,6,45,13,35,9.98
16796,20240107,6,46,105,84,412.67
16797,20240107,6,47,314,26,528.82
16798,20240107,6,48,159,59,47.85
16799,20240107,6,49,259,94,1221.99
16800,20240107,6,50,247,87,744.41
16801,20240107,7,1,67,85,7.94
16802,20240107,7,2,365,35,676.89
16803,20240107,7,3,470,20,2247.01
16804,20240107,7,4,34,57,150.74
16805,20240107,7,5,143,86,56.55
16806,20240107,7,6,468,86,604.59
16807,20240107,7,7,4,64,12.09
16808,20240107,7,8,276,28,442.7
16809,20240107,7,9,385,75,962.14
16810,20240107,7,10,316,21,1051.49
16811,20240107,7,11,415,49,1372.77
16812,20240107,7,12,224,68,153.66
16813,20240107,7,13,193,70,348.27
16814,20240107,7,14,146,55,129.78
16815,20240107,7,15,310,93,198.39
16816,20240107,7,16,23,83,93.97
16817,20240107,7,17,387,76,1438.09
16818,20240107,7,18,20,49,93.6
16819,20240107,7,19,455,30,177.04
16820,20240107,7,20,314,31,1202.53
16821,20240107,7,21,35,41,131.02
16822,20240107,7,22,268,44,37.68
16823,20240107,7,23,36,44,163.3
16824,20240107,7,24,344,55,1801.47
16825,20240107,7,25,286,93,748.5
16826,20240107,7,26,34,84,65.66
16827,20240107,7,27,36,64,14.58
16828,20240107,7,28,427,64,614.03
16829,20240107,7,29,381,39,912.54
16830,20240107,7,30,67,27,133.66
16831,20240107,7,31,132,88,490.51
16832,20240107,7,32,379,34,483.3
16833,20240107,7,33,46,70,59.5
16834,20240107,7,34,312,43,1294.18
16835,20240107,7,35,15,62,25.37
16836,20240107,7,36,265,36,348.52
16837,20240107,7,37,247,61,203.35
16838,20240107,7,38,2,31,11.27
16839,20240107,7,39,147,51,230.35
16840,20240107,7,40,379,54,959.91
16841,20240107,7,41,229,34,252.98
16842,20240107,7,42,118,45,141.73
16843,20240107,7,43,106,62,226.58
16844,20240107,7,44,361,40,2159.03
16845,20240107,7,45,178,22,214.82
16846,20240107,7,46,304,77,1068.22
16847,20240107,7,47,394,78,484.52
16848,20240107,7,48,223,50,302.02
16849,20240107,7,49,479,26,616.91
16850,20240107,7,50,474,46,1030.59
16851,20240107,8,1,171,29,67.53
16852,20240107,8,2,149,86,226.48
16853,20240107,8,3,322,75,1704.07
16854,20240107,8,4,376,91,1365.97
16855,20240107,8,5,469,58,128.31
16856,20240107,8,6,406,81,379.93
16857,20240107,8,7,496,28,701.92
16858,20240107,8,8,246,62,92.8
16859,20240107,8,9,72,81,210.38
16860,20240107,8,10,159,35,900.5
16861,20240107,8,11,80,80,422.53
16862,20240107,8,12,450,96,244.29
16863,20240107,8,13,247,39,1565.55
16864,20240107,8,14,125,100,27.48
16865,20240107,8,15,271,64,245.54
16866,20240107,8,16,240,90,995.87
16867,20240107,8,17,164,73,750.93
16868,20240107,8,18,307,71,559.16
16869,20240107,8,19,238,87,116.57
16870,20240107,8,20,484,47,1420.62
16871,20240107,8,21,176,90,425.19
16872,20240107,8,22,373,90,137.33
16873,20240107,8,23,437,43,1366.36
16874,20240107,8,24,437,67,1502.37
16875,20240107,8,25,381,26,1033.54
16876,20240107,8,26,292,61,458.23
16877,20240107,8,27,9,27,7.1
16878,20240107,8,28,141,27,191.2
16879,20240107,8,29,285,21,403.2
16880,20240107,8,30,437,66,1860.18
16881,20240107,8,31,25,80,101.29
16882,20240107,8,32,44,25,47.94
16883,20240107,8,33,203,100,110.94
16884,20240107,8,34,412,55,1576.23
16885,20240107,8,35,157,82,163.69
16886,20240107,8,36,486,48,1993.97
16887,20240107,8,37,102,62,125.73
16888,20240107,8,38,241,57,1383.05
16889,20240107,8,39,416,95,558.64
16890,20240107,8,40,362,35,819.07
16891,20240107,8,41,308,20,214.23
16892,20240107,8,42,37,53,26.82
16893,20240107,8,43,7,85,38.78
16894,20240107,8,44,70,55,389.71
16895,20240107,8,45,364,53,287.69
16896,20240107,8,46,311,50,272.14
16897,20240107,8,47,20,20,100.86
16898,20240107,8,48,235,42,234.48
16899,20240107,8,49,224,22,1232.83
16900,20240107,8,50,459,40,849.47
16901,20240107,9,1,118,70,20.0
16902,20240107,9,2,485,75,369.57
16903,20240107,9,3,487,64,1668.51
16904,20240107,9,4,328,46,928.36
16905,20240107,9,5,233,26,61.24
16906,20240107,9,6,296,94,407.73
16907,20240107,9,7,169,59,245.33
16908,20240107,9,8,365,66,428.82
16909,20240107,9,9,159,80,522.68
16910,20240107,9,10,233,45,1073.1
16911,20240107,9,11,426,62,2108.96
16912,20240107,9,12,305,76,552.65
16913,20240107,9,13,223,45,764.49
16914,20240107,9,14,223,96,207.5
16915,20240107,9,15,63,36,24.33
16916,20240107,9,16,374,27,1224.97
16917,20240107,9,17,118,31,648.48
16918,20240107,9,18,103,30,589.8
16919,20240107,9,19,473,20,161.35
16920,20240107,9,20,318,69,1845.76
16921,20240107,9,21,372,91,486.58
16922,20240107,9,22,25,95,10.3
16923,20240107,9,23,219,33,1257.85
16924,20240107,9,24,165,77,956.12
16925,20240107,9,25,251,40,280.11
16926,20240107,9,26,275,51,1206.29
16927,20240107,9,27,71,41,57.81
16928,20240107,9,28,268,76,191.4
16929,20240107,9,29,301,44,1481.24
16930,20240107,9,30,44,48,124.16
16931,20240107,9,31,35,38,103.54
16932,20240107,9,32,414,90,481.75
16933,20240107,9,33,187,64,362.68
16934,20240107,9,34,45,62,178.7
16935,20240107,9,35,368,39,437.14
16936,20240107,9,36,194,25,559.25
16937,20240107,9,37,462,73,768.27
16938,20240107,9,38,380,96,1519.29
16939,20240107,9,39,132,99,173.23
16940,20240107,9,40,93,21,258.61
16941,20240107,9,41,75,45,51.04
16942,20240107,9,42,76,88,100.48
16943,20240107,9,43,156,71,215.69
16944,20240107,9,44,151,75,373.41
16945,20240107,9,45,179,62,327.74
16946,20240107,9,46,39,48,64.51
16947,20240107,9,47,274,27,579.32
16948,20240107,9,48,211,98,183.77
16949,20240107,9,49,272,48,357.88
16950,20240107,9,50,441,72,1049.81
16951,20240107,10,1,81,54,17.05
16952,20240107,10,2,479,69,691.13
16953,20240107,10,3,467,49,1579.69
16954,20240107,10,4,51,82,54.34
16955,20240107,10,5,212,52,83.99
16956,20240107,10,6,131,46,223.51
16957,20240107,10,7,244,21,575.49
16958,20240107,10,8,54,45,92.26
16959,20240107,10,9,259,73,536.65
16960,20240107,10,10,439,26,1680.15
16961,20240107,10,11,276,96,1327.35
16962,20240107,10,12,414,62,777.26
16963,20240107,10,13,145,66,684.44
16964,20240107,10,14,366,100,129.3
16965,20240107,10,15,486,77,226.69
16966,20240107,10,16,210,52,371.87
16967,20240107,10,17,120,37,272.35
16968,20240107,10,18,288,65,1895.47
16969,20240107,10,19,228,29,54.8
16970,20240107,10,20,129,55,646.52
16971,20240107,10,21,451,59,857.99
16972,20240107,10,22,13,61,5.05
16973,20240107,10,23,428,44,2345.48
16974,20240107,10,24,264,36,1118.97
16975,20240107,10,25,468,84,1226.75
16976,20240107,10,26,260,100,1063.96
16977,20240107,10,27,103,24,119.55
16978,20240107,10,28,102,45,120.71
16979,20240107,10,29,325,38,419.97
16980,20240107,10,30,156,70,682.96
16981,20240107,10,31,306,59,331.86
16982,20240107,10,32,197,34,250.69
16983,20240107,10,33,254,88,183.96
16984,20240107,10,34,68,78,96.46
16985,20240107,10,35,318,77,238.26
16986,20240107,10,36,59,48,304.83
16987,20240107,10,37,108,35,129.65
16988,20240107,10,38,311,31,1434.68
16989,20240107,10,39,436,20,706.14
16990,20240107,10,40,315,79,950.42
16991,20240107,10,41,463,45,266.74
16992,20240107,10,42,145,20,221.74
16993,20240107,10,43,238,57,841.34
16994,20240107,10,44,3,97,14.08
16995,20240107,10,45,168,66,379.42
16996,20240107,10,46,383,39,916.14
16997,20240107,10,47,50,88,241.36
16998,20240107,10,48,286,68,86.42
16999,20240107,10,49,254,60,397.44
17000,20240107,10,50,377,58,1134.7
17001,20240107,11,1,12,98,4.53
17002,20240107,11,2,185,51,312.78
17003,20240107,11,3,155,64,477.84
17004,20240107,11,4,483,46,1767.48
17005,20240107,11,5,166,27,22.5
17006,20240107,11,6,351,39,457.44
17007,20240107,11,7,43,31,151.58
17008,20240107,11,8,460,71,351.83
17009,20240107,11,9,12,41,68.23
17010,20240107,11,10,265,36,1443.54
17011,20240107,11,11,20,87,35.22
17012,20240107,11,12,204,72,375.15
17013,20240107,11,13,253,40,1700.17
17014,20240107,11,14,191,38,85.36
17015,20240107,11,15,421,53,297.66
17016,20240107,11,16,130,55,121.95
17017,20240107,11,17,29,58,61.72
17018,20240107,11,18,216,20,431.51
17019,20240107,11,19,182,52,68.05
17020,20240107,11,20,206,81,626.2
17021,20240107,11,21,172,46,450.15
17022,20240107,11,22,54,27,17.6
17023,20240107,11,23,201,78,442.9
17024,20240107,11,24,91,79,514.6
17025,20240107,11,25,66,68,132.91
17026,20240107,11,26,490,88,837.79
17027,20240107,11,27,78,26,99.86
17028,20240107,11,28,285,55,177.53
17029,20240107,11,29,328,100,767.39
17030,20240107,11,30,156,96,176.28
17031,20240107,11,31,307,39,254.68
17032,20240107,11,32,333,63,410.33
17033,20240107,11,33,67,36,35.33
17034,20240107,11,34,489,46,2306.22
17035,20240107,11,35,76,44,101.2
17036,20240107,11,36,331,59,778.63
17037,20240107,11,37,398,48,849.36
17038,20240107,11,38,486,97,3054.43
17039,20240107,11,39,35,79,14.47
17040,20240107,11,40,317,69,263.67
17041,20240107,11,41,52,33,63.0
17042,20240107,11,42,443,58,686.02
17043,20240107,11,43,427,69,597.36
17044,20240107,11,44,345,50,753.2
17045,20240107,11,45,492,20,620.22
17046,20240107,11,46,384,82,408.18
17047,20240107,11,47,187,53,719.31
17048,20240107,11,48,272,55,347.44
17049,20240107,11,49,376,44,1293.0
17050,20240107,11,50,362,90,885.66
17051,20240107,12,1,130,36,41.87
17052,20240107,12,2,345,69,612.17
17053,20240107,12,3,78,29,101.99
17054,20240107,12,4,37,58,86.73
17055,20240107,12,5,136,77,16.85
17056,20240107,12,6,79,69,95.93
17057,20240107,12,7,10,67,38.39
17058,20240107,12,8,313,26,532.07
17059,20240107,12,9,198,55,441.7
17060,20240107,12,10,19,100,63.62
17061,20240107,12,11,283,39,556.61
17062,20240107,12,12,331,54,504.63
17063,20240107,12,13,175,40,848.81
17064,20240107,12,14,373,97,344.32
17065,20240107,12,15,322,81,106.12
17066,20240107,12,16,334,35,1291.54
17067,20240107,12,17,268,60,613.41
17068,20240107,12,18,7,42,17.87
17069,20240107,12,19,76,58,13.22
17070,20240107,12,20,187,98,397.81
17071,20240107,12,21,390,62,659.67
17072,20240107,12,22,98,58,52.11
17073,20240107,12,23,99,20,575.63
17074,20240107,12,24,361,26,1023.91
17075,20240107,12,25,216,24,423.67
17076,20240107,12,26,118,89,564.88
17077,20240107,12,27,343,64,409.41
17078,20240107,12,28,319,68,201.39
17079,20240107,12,29,469,37,2059.46
17080,20240107,12,30,116,42,333.23
17081,20240107,12,31,412,64,394.64
17082,20240107,12,32,497,28,327.67
17083,20240107,12,33,444,57,592.67
17084,20240107,12,34,337,66,990.07
17085,20240107,12,35,151,23,73.46
17086,20240107,12,36,86,42,329.22
17087,20240107,12,37,104,23,218.0
17088,20240107,12,38,85,34,356.73
17089,20240107,12,39,426,42,654.28
17090,20240107,12,40,154,54,269.9
17091,20240107,12,41,429,100,398.99
17092,20240107,12,42,273,79,474.74
17093,20240107,12,43,316,87,1006.1
17094,20240107,12,44,15,66,29.13
17095,20240107,12,45,497,88,1260.86
17096,20240107,12,46,89,20,306.48
17097,20240107,12,47,57,79,122.09
17098,20240107,12,48,134,20,80.4
17099,20240107,12,49,387,69,910.06
17100,20240107,12,50,31,100,71.94
17101,20240107,13,1,164,53,61.7
17102,20240107,13,2,414,81,346.15
17103,20240107,13,3,38,95,154.3
17104,20240107,13,4,86,61,350.02
17105,20240107,13,5,121,97,31.88
17106,20240107,13,6,247,83,178.06
17107,20240107,13,7,37,37,66.1
17108,20240107,13,8,458,21,348.81
17109,20240107,13,9,76,82,326.04
17110,20240107,13,10,93,85,149.99
17111,20240107,13,11,139,69,619.08
17112,20240107,13,12,222,63,370.44
17113,20240107,13,13,95,96,358.08
17114,20240107,13,14,470,36,174.45
17115,20240107,13,15,198,92,175.27
17116,20240107,13,16,32,39,76.43
17117,20240107,13,17,132,98,452.99
17118,20240107,13,18,90,82,609.51
17119,20240107,13,19,32,89,7.52
17120,20240107,13,20,346,100,1924.89
17121,20240107,13,21,133,95,149.94
17122,20240107,13,22,30,81,8.39
17123,20240107,13,23,233,30,960.4
17124,20240107,13,24,120,57,433.55
17125,20240107,13,25,71,79,85.14
17126,20240107,13,26,207,31,217.49
17127,20240107,13,27,419,82,267.05
17128,20240107,13,28,289,49,159.34
17129,20240107,13,29,109,98,536.08
17130,20240107,13,30,359,48,1190.53
17131,20240107,13,31,49,57,149.75
17132,20240107,13,32,442,71,138.09
17133,20240107,13,33,289,23,344.05
17134,20240107,13,34,166,54,498.46
17135,20240107,13,35,476,68,502.5
17136,20240107,13,36,7,43,28.44
17137,20240107,13,37,343,33,327.16
17138,20240107,13,38,171,51,285.34
17139,20240107,13,39,239,81,129.62
17140,20240107,13,40,479,20,1246.38
17141,20240107,13,41,212,64,127.02
17142,20240107,13,42,152,45,109.84
17143,20240107,13,43,436,41,2201.94
17144,20240107,13,44,435,56,1153.22
17145,20240107,13,45,337,35,927.46
17146,20240107,13,46,185,42,334.47
17147,20240107,13,47,473,36,878.43
17148,20240107,13,48,212,69,161.46
17149,20240107,13,49,385,23,2273.18
17150,20240107,13,50,106,43,233.61
17151,20240107,14,1,343,78,52.2
17152,20240107,14,2,436,48,431.37
17153,20240107,14,3,284,81,1467.5
17154,20240107,14,4,228,45,299.34
